date,time,doy,H_PI_1_1_1,LE_PI_1_1_1,FC_PI_1_1_1,USTAR_1_1_1,WS_1_1_1,WD_1_1_1,FC_PI_f_1_1_1,LE_PI_f_1_1_1,H_PI_f_1_1_1,MO_LENGTH_1_1_1,V_SIGMA_1_1_1,SW_IN_1_1_1,VPD_PI_1_1_1,TA_1_1_1,TS_1_1_1,RECO_PI_1_1_1,GPP_PI_1_1_1
dd/mm/yyyy,hh:mm,-,Wm-2,Wm-2,umolm-2s-1  ,ms-1,ms-1,deg,umolm-2s-1  ,Wm-2,Wm-2,m,ms-1,Wm-2,hPa,C,C,umolm-2s-1,umolm-2s-1
18/07/2016,06:30,200.27,14.857006,6.992972,-2.319296,0.224609,1.285236,217.715546,0.678196,6.993,14.857006,-66.309868,0.309826,115.2741,0,12.8045,13.06,5.72943,5.0512
18/07/2016,07:00,200.291,2.92415,17.189873,-1.294445,0.396658,2.141268,265.988586,-1.294445,17.19,2.92415,-1855.648193,0.482972,158.4513,0.51946,13.79066,13.05,5.84975,7.1442
18/07/2016,07:30,200.312,39.451672,23.309845,-10.095837,0.480338,2.52808,262.893005,-10.095837,23.31,39.451672,-244.239517,0.698187,165.5855,1.2526,14.38434,13.03,5.92148,16.017
18/07/2016,08:00,200.333,72.338638,61.523453,-12.175772,0.480681,2.789838,267.276062,-12.175772,61.523,72.338638,-133.47876,1.089836,302.5251,2.1064,14.80109,12.99,5.97154,18.147
18/07/2016,08:30,200.354,71.335304,44.904648,-13.460754,0.581949,3.182068,266.513733,-13.460754,44.905,71.335304,-240.18222,1.421714,289.3641,2.9499,15.26886,13.01,6.0274,19.488
18/07/2016,09:00,200.374,106.560806,83.744537,-15.393263,0.683787,2.951342,274.491791,-15.393263,83.745,106.560806,-260.826874,1.325246,227.6494,3.3642,15.57781,12.98,6.06413,21.457
18/07/2016,09:30,200.395,114.032951,72.330971,-20.461193,0.555609,3.367974,273.459076,-20.461193,72.331,114.032951,-130.758301,1.26632,365.6321,3.3017,15.55678,12.98,6.06172,26.523
18/07/2016,10:00,200.416,93.172119,81.515343,-17.223806,0.681297,4.075901,269.777557,-17.223806,81.515,93.172119,-295.04245,2.260122,307.7086,4.0891,15.84688,12.98,6.09609,23.32
18/07/2016,10:30,200.437,199.340836,101.80407,-22.900492,0.793291,3.952886,268.483551,-22.900492,101.8,199.340836,-217.709167,2.409735,497.6044,4.1562,16.05135,12.98,6.12026,29.021
18/07/2016,11:00,200.458,120.642952,81.74231,-16.045801,0.723754,3.439576,266.901215,-16.045801,81.742,120.642952,-273.172546,1.708686,271.1245,4.3477,16.14534,13.01,6.13139,22.177
18/07/2016,11:30,200.479,96.131844,79.217552,-15.895956,0.669021,3.871664,273.557159,-15.895956,79.218,96.131844,-270.780182,1.816772,336.0845,4.6009,16.35102,13.04,6.15562,22.052
18/07/2016,12:00,200.499,112.364502,75.289238,-14.888283,0.692897,3.74457,271.954895,-14.888283,75.289,112.364502,-257.357483,1.9195,358.8121,5.2531,16.80305,13.05,6.20854,21.097
18/07/2016,12:30,200.52,22.01388,49.69574,-8.204122,0.623306,3.582886,290.847534,-8.204122,49.696,22.01388,-956.25177,1.010377,153.2633,4.3868,16.16881,13.05,6.13437,14.338
18/07/2016,13:00,200.541,61.616936,62.705044,-11.705422,0.648653,3.487603,292.11499,-11.705422,62.705,61.616936,-385.045013,1.43088,249.4101,4.4498,16.33824,13.07,6.15434,17.86
18/07/2016,13:30,200.562,149.651718,147.562164,-21.516949,0.830885,4.555099,280.133148,-21.516949,147.56,149.651718,-333.180725,2.022152,454.4531,5.8858,17.05371,13.09,6.23793,27.755
18/07/2016,14:00,200.583,161.744171,117.800125,-22.801899,0.818462,4.149823,285.38385,-22.801899,117.8,161.744171,-294.653412,1.729412,417.3297,5.8395,17.08185,13.11,6.24128,29.043
18/07/2016,14:30,200.604,156.482971,124.030289,-21.00687,0.803679,4.1804,283.382416,-21.00687,124.03,156.482971,-288.356567,2.237694,388.5565,5.8077,17.10664,13.13,6.24423,27.251
18/07/2016,15:00,200.624,89.637115,101.794701,-14.360157,0.785397,4.158024,286.10965,-14.360157,101.79,89.637115,-469.808258,1.890021,222.3132,5.2246,16.56005,13.13,6.18061,20.541
18/07/2016,15:30,200.645,64.42981,62.280563,-8.837564,0.677671,3.717489,283.117798,-8.837564,62.281,64.42981,-419.905975,1.620135,179.2035,3.8544,15.91103,13.15,6.10447,14.942
18/07/2016,16:00,200.666,55.903137,58.084759,-8.779728,0.63679,3.256444,277.723877,-8.779728,58.085,55.903137,-401.550903,1.132712,169.3493,3.534,15.7109,13.2,6.08091,14.861
18/07/2016,16:30,200.687,26.73811,64.512604,-5.861789,0.681811,3.568521,266.743195,-5.861789,64.513,19.130822,-1030.55542,1.427436,140.8563,3.3592,15.83792,13.23,6.09599,11.958
18/07/2016,17:00,200.708,-9.622984,20.739946,-3.315362,0.501275,3.087061,271.237946,-3.315362,20.74,-9.622984,1138.114014,0.803071,96.36663,0.037227,13.29928,13.23,5.79142,9.1068
18/07/2016,17:30,200.729,-6.176162,3.292271,-0.612206,0.426049,2.748914,271.572754,-0.612206,3.2923,-5.254879,1088.763916,0.601682,59.79073,0,13.38105,13.27,5.80145,6.4137
18/07/2016,18:00,200.749,-3.067866,2.457166,0.689816,0.349487,2.375908,269.933929,0.689816,2.4572,-2.306252,1209.903809,0.387544,79.71663,0,13.45682,13.27,5.81075,5.1209
18/07/2016,18:30,200.77,-2.819122,-7.474833,1.273453,0.485512,2.620897,266.214417,2.3446847,4.0502,-2.819122,3529.98999,0.566061,58.13355,0,13.36036,13.25,5.79907,3.4544
18/07/2016,19:00,200.791,-9.87691,4.197099,1.959219,0.38373,2.155239,253.658966,1.959219,4.1971,-9.87691,497.415131,0.439925,41.4909,0,13.09607,13.25,5.76688,3.8077
18/07/2016,19:30,200.812,8.648662,4.617986,2.343182,0.283724,1.549303,244.989716,2.343182,4.618,8.648662,-229.623016,0.318876,30.27014,0,13.11216,13.28,5.76892,3.4257
18/07/2016,20:00,200.833,3.18243,1.366927,1.890676,0.253701,1.975163,237.316635,1.890676,1.3669,3.18243,-446.149353,0.284912,20.55045,0,13.11355,13.27,5.76916,3.8785
18/07/2016,20:30,200.854,0.332145,0.625835,2.634143,0.203103,1.328201,244.859177,5.6356822,0.62584,0.332145,-2193.306885,0.133809,6.729434,0,13.13227,13.26,5.77151,0.13583
18/07/2016,21:00,200.874,0.761644,0.221249,2.57458,0.112135,1.277318,243.902115,5.7701675,0.22125,0.761644,-160.968735,0.057824,0.932625,0,13.14523,13.27,5.77317,0.0030006
18/07/2016,21:30,200.895,-1.086122,1.063969,3.790559,0.127519,1.033297,245.066757,5.8663054,1.064,-1.086122,166.003906,0.079944,0,0,13.15629,13.27,5.77459,-0.091716
18/07/2016,22:00,200.916,-3.469732,-0.538635,3.879918,0.092135,1.250935,225.053986,5.8663054,-0.53863,-3.469732,19.599419,0.080973,0,0,13.09397,13.27,5.76704,-0.099265
18/07/2016,22:30,200.937,-1.088629,-0.103923,3.047134,0.106167,1.589094,248.979568,5.8663054,1.1636,-1.088629,95.575874,0.052654,0,0,12.99589,13.26,5.75511,-0.1112
18/07/2016,23:00,200.958,-9999,-9999,-9999,-9999,-9999,-9999,5.8663054,1.1636,-13.84366,-9999,-9999,0,0,12.94084,13.26,5.74843,-0.11787
18/07/2016,23:30,200.979,-9999,-9999,-9999,-9999,-9999,-9999,5.7771873,1.1347,-13.610248,-9999,-9999,0,0,12.95361,13.24,5.75007,-0.027119
19/07/2016,00:00,201,-9999,-9999,-9999,-9999,-9999,-9999,5.7616778,1.1239,-13.541913,-9999,-9999,0,0,13.01963,13.22,5.75822,-0.0034548
19/07/2016,00:30,201.02,-9999,-9999,-9999,-9999,-9999,-9999,5.6717819,1.1583,-13.554286,-9999,-9999,0,0,13.15686,13.21,5.77508,0.10329
19/07/2016,01:00,201.041,-3.34265,-0.237887,4.010856,0.162055,1.579538,263.719055,5.6532775,-0.23789,-3.34265,110.710091,0.127657,0,0,13.23679,13.19,5.78491,0.13163
19/07/2016,01:30,201.062,-3.457336,0.330372,4.169926,0.157035,1.58744,267.994629,5.6717819,1.1583,-3.457336,97.394035,0.105349,0,0,13.13611,13.18,5.77268,0.1009
19/07/2016,02:00,201.083,-1.067138,0.073247,1.440825,0.097522,1.059316,277.236816,5.6717819,0.073247,-1.067138,75.574005,0.043565,0,0,13.11334,13.16,5.76997,0.098184
19/07/2016,02:30,201.104,0.437506,-0.107256,0.410895,0.052597,0.837425,251.2612,5.6717819,-0.10726,0.437506,-28.919312,0.028122,0,0,13.09482,13.15,5.76777,0.095988
19/07/2016,03:00,201.124,-0.275255,-0.387863,0.517911,0.023208,0.297745,307.72998,5.6129157,-0.38786,-13.385958,3.948713,0.054729,0,0,13.10009,13.15,5.76848,0.15557
19/07/2016,03:30,201.145,-0.043777,-0.747562,0.567955,0.053214,0.955795,286.562195,5.5443131,-0.74756,-13.32819,299.300171,0.100657,0,0,13.09439,13.14,5.76786,0.22354
19/07/2016,04:00,201.166,-0.10658,0.022022,-0.962362,0.065963,1.302819,244.792175,5.4598997,0.022022,-13.045443,234.153793,0.088026,3.022611,0,12.98066,13.1,5.75401,0.29411
19/07/2016,04:30,201.187,-5.253097,-3.204782,5.969842,0.119907,1.524135,230.208282,5.969842,-3.2048,-5.253097,28.535439,0.16701,20.86215,0,12.90434,13.09,5.74472,-0.22512
19/07/2016,05:00,201.208,0.328637,-0.037698,-1.030075,0.109972,0.803621,197.83255,3.4895832,1.4726,-11.991288,-351.890747,0.254864,23.84508,0,13.00845,13.08,5.75755,2.268
19/07/2016,05:30,201.229,4.511389,-3.072863,12.573507,0.155695,1.100749,251.283142,1.9771554,4.7879,4.511389,-72.74501,0.094096,80.11523,0,13.16464,13.06,5.77672,3.7996
19/07/2016,06:00,201.249,15.858032,3.090094,3.713592,0.189342,1.075313,253.943329,3.713592,3.0901,15.858032,-37.222763,0.217529,79.2093,0,13.48635,13.05,5.81603,2.1024
19/07/2016,06:30,201.27,8.963271,4.309636,4.020272,0.211274,1.526261,269.9328,4.020272,4.3096,8.963271,-91.498016,0.26908,108.7495,0,13.74734,13.06,5.84781,1.8275
19/07/2016,07:00,201.291,15.957387,6.649519,1.055482,0.211303,1.378456,270.876862,-4.0023024,6.6495,15.957387,-51.417442,0.248984,159.9294,0,13.92569,13.06,5.86949,9.8718
19/07/2016,07:30,201.312,66.475479,11.751421,-2.780163,0.248766,0.669942,298.65387,-2.780163,11.751,66.475479,-20.142256,0.181261,231.0295,0,14.4804,13.07,5.93646,8.7166
19/07/2016,08:00,201.333,54.381748,40.503292,-11.505148,0.291471,1.317543,311.990082,-11.505148,40.503,54.381748,-39.599537,0.330146,250.3408,0,14.57687,13.05,5.94812,17.453
19/07/2016,08:30,201.354,85.980476,34.75425,-10.318871,0.242827,1.19633,270.261475,-10.318871,34.754,85.980476,-14.482757,0.361264,299.4819,0,15.45975,13.03,6.05357,16.372
19/07/2016,09:00,201.374,24.579922,31.896248,-8.618896,0.322049,1.993885,270.960266,-8.618896,31.896,24.579922,-118.173401,0.37513,180.708,0.51869,15.26327,13.06,6.03029,14.649
19/07/2016,09:30,201.395,122.362915,59.8629,-15.869486,0.490411,2.858027,275.440521,-15.869486,59.863,122.362915,-83.825943,0.949925,437.9515,1.3858,15.87166,13.05,6.10247,21.972
19/07/2016,10:00,201.416,194.413193,122.827644,-16.855339,0.433782,2.175354,277.126495,-16.855339,122.83,194.413193,-36.511227,0.956141,526.7155,2.5775,16.75776,13.04,6.20655,23.062
19/07/2016,10:30,201.437,31.277666,43.776569,-11.043966,0.466404,2.876967,293.893585,-11.043966,43.777,31.277666,-282.063354,1.408797,274.7222,2.7665,16.39227,13.07,6.16387,17.208
19/07/2016,11:00,201.458,163.633621,148.836014,-16.562479,0.500428,2.996811,271.015289,-16.562479,148.84,163.633621,-66.588638,1.85097,509.7632,4.4998,17.25079,13.1,6.26405,22.827
19/07/2016,11:30,201.479,184.357651,163.778961,-15.138276,0.434184,2.9958,263.899933,-15.138276,163.78,184.357651,-38.601147,1.99522,669.8545,5.469,17.90066,13.13,6.33916,21.477
19/07/2016,12:00,201.499,277.28244,203.961197,-18.757687,0.513478,3.057327,272.639221,-18.757687,203.96,277.28244,-42.451454,1.58632,725.987,5.9145,18.35617,13.14,6.39144,25.149
19/07/2016,12:30,201.52,296.752289,166.524567,-17.325947,0.623596,3.45653,265.41214,-17.325947,166.52,296.752289,-71.045784,2.521924,726.9509,7.0375,18.8657,13.15,6.44956,23.776
19/07/2016,13:00,201.541,329.062531,273.982574,-20.852064,0.764935,3.353091,286.42041,-20.852064,273.98,329.062531,-118.260323,2.100416,755.2852,7.1842,19.15229,13.21,6.4821,27.334
19/07/2016,13:30,201.562,347.490479,228.540314,-18.057255,0.672792,3.643387,275.304565,-18.057255,228.54,347.490479,-76.195038,1.703734,708.7939,7.8416,19.41694,13.22,6.51206,24.569
19/07/2016,14:00,201.583,280.352356,170.89061,-16.500141,0.653807,3.598861,288.540924,-16.500141,170.89,280.352356,-86.66507,1.952221,709.7736,8.1182,19.34458,13.24,6.50398,23.004
19/07/2016,14:30,201.604,280.779266,170.153641,-12.665397,0.672216,3.404333,280.459534,-12.665397,170.15,280.779266,-94.044579,1.964231,700.0447,9.0986,19.7146,13.26,6.54569,19.211
19/07/2016,15:00,201.624,346.768585,265.494659,-12.571532,0.734529,2.977545,270.901062,-12.571532,265.49,346.768585,-99.337936,1.466477,660.1509,10.068,19.92867,13.31,6.56977,19.141
19/07/2016,15:30,201.645,315.604492,180.69252,-11.79304,0.693993,3.278964,283.631592,-11.79304,180.69,315.604492,-92.058189,2.829345,607.3265,9.999,19.97252,13.37,6.57475,18.368
19/07/2016,16:00,201.666,225.043015,55.81831,-6.95447,0.621786,3.044423,278.708588,-13.5202176,162.43,225.043015,-92.850304,2.15824,555.5139,10.181,19.94727,13.42,6.57201,20.092
19/07/2016,16:30,201.687,190.449249,112.84848,-9.411687,0.562841,3.394807,273.410187,-9.411687,112.85,190.449249,-81.377106,1.662215,493.5087,9.9447,19.77468,13.47,6.55275,15.964
19/07/2016,17:00,201.708,157.79541,103.469627,-7.810219,0.609812,3.677798,265.451569,-7.810219,103.47,157.79541,-124.916565,1.268261,428.5797,9.6389,19.59246,13.51,6.53237,14.343
19/07/2016,17:30,201.729,110.395393,90.084099,-5.819435,0.600961,3.612558,259.363403,-5.819435,90.084,110.395393,-170.874969,1.469167,360.8174,9.7459,19.30129,13.53,6.49964,12.319
19/07/2016,18:00,201.749,77.988808,66.958588,-4.584331,0.572955,3.430486,260.676697,-4.584331,66.959,77.988808,-209.610474,1.177945,290.9576,9.429,19.01891,13.54,6.46779,11.052
19/07/2016,18:30,201.77,49.149361,84.369835,-2.578326,0.501335,2.811934,281.134491,-2.578326,84.37,49.149361,-222.806519,1.018172,227.8539,9.3489,18.75145,13.55,6.43751,9.0158
19/07/2016,19:00,201.791,12.17795,68.302834,-2.253579,0.451643,2.85963,271.776398,-2.253579,68.303,12.17795,-657.480896,0.92109,164.7068,8.4933,18.25253,13.56,6.38067,8.6342
19/07/2016,19:30,201.812,0.822028,27.48534,-0.989376,0.286582,2.168704,275.789581,-0.989376,27.485,11.317799,-2488.538086,0.443241,104.6048,7.5956,17.73194,13.6,6.32096,7.3103
19/07/2016,20:00,201.833,-8.718984,6.703541,-0.916887,0.261535,2.312194,272.726013,0.5117495,6.7035,-8.718984,178.337814,0.26287,44.41182,6.1799,17.04851,13.6,6.24192,5.7302
19/07/2016,20:30,201.854,-16.691654,1.690389,-0.709601,0.19744,2.540973,278.859497,-0.709601,1.6904,-16.691654,40.081032,0.18095,12.61248,5.0972,16.34904,13.63,6.16028,6.8699
19/07/2016,21:00,201.874,-16.136314,-1.753449,1.984336,0.182172,2.360994,280.219574,4.6217513,1.1891,-16.136314,32.568172,0.124947,0.898676,3.8531,15.53897,13.61,6.06479,1.443
19/07/2016,21:30,201.895,-3.252302,-1.381266,0.969378,0.085203,1.546005,297.723633,4.6378477,-1.3813,-3.252302,16.532593,0.423856,0,3.1982,15.16108,13.59,6.01994,1.3821
19/07/2016,22:00,201.916,-9.061378,4.953247,1.452851,0.130584,2.177209,317.404907,4.6378477,0.93085,-9.061378,21.363255,0.117508,0,2.8797,15.18552,13.61,6.02293,1.3851
19/07/2016,22:30,201.937,-0.490619,-0.288842,0.322154,0.075845,1.561736,303.371368,4.7457951,0.72369,-12.878798,77.314674,0.024034,0,2.2918,14.99501,13.62,6.00027,1.2545
19/07/2016,23:00,201.958,-0.846649,1.223226,-0.099585,0.048482,1.562636,302.671997,4.9299691,1.2232,-0.846649,11.702353,0.046078,0,1.7843,14.67884,13.58,5.96251,1.0325
19/07/2016,23:30,201.979,-4.031412,0.204675,1.04474,0.0658,1.398116,301.405487,4.9299691,0.20467,-4.031412,6.143794,0.032193,0,1.7159,14.57991,13.56,5.95071,1.0207
20/07/2016,00:00,202,0.82909,2.662783,0.096155,0.049932,1.300036,303.527557,4.9299691,2.6628,-13.171152,-13.054484,0.016919,0,1.7265,14.64507,13.56,5.9586,1.0286
20/07/2016,00:30,202.02,6.224107,3.560622,-0.249655,0.105918,0.474186,230.350815,5.0475879,3.5606,6.224107,-16.598129,0.184846,0,1.0511,13.94049,13.52,5.87376,0.82617
20/07/2016,01:00,202.041,-4.747906,-3.71424,4.153667,0.057464,1.313735,160.078674,5.3529694,-3.7142,-4.747906,3.474477,0.05359,0,0.78105,13.28946,13.5,5.79469,0.44172
20/07/2016,01:30,202.062,-6.588,-7.28746,2.097809,0.063367,1.44292,128.0224,5.4328969,0.92344,-13.133925,3.357726,0.024032,0,1.0965,13.58371,13.5,5.83061,0.39771
20/07/2016,02:00,202.083,-4.984586,-7.298357,0.814155,0.063792,0.91266,121.705673,4.9299691,-7.2984,-12.992073,4.528206,0.131764,0,1.2053,14.2639,13.45,5.91304,0.98308
20/07/2016,02:30,202.104,-0.680597,-0.553436,0.063631,0.036644,0.622315,152.659164,4.9299691,-0.55344,-0.680597,6.286055,0.08052,0,1.2211,14.44971,13.42,5.93549,1.0055
20/07/2016,03:00,202.124,-8.989558,-6.94713,3.853543,0.093656,1.195603,171.539337,4.9299691,-6.9471,-8.989558,7.945133,0.189297,0,1.0458,14.16551,13.37,5.90132,0.97135
20/07/2016,03:30,202.145,-11.92049,-7.836747,-12.814314,0.166343,1.803708,182.526108,5.0475879,-7.8367,-11.92049,33.568119,0.086326,0,1.1971,13.93329,13.35,5.87331,0.82572
20/07/2016,04:00,202.166,-7.863897,3.161248,-25.437771,0.117177,1.440331,157.202301,4.8743466,3.1612,-7.863897,17.787329,0.14911,0.542906,1.1799,14.07866,13.33,5.89097,1.0166
20/07/2016,04:30,202.187,-11.160086,0.865856,10.920725,0.118881,1.65484,180.301697,4.583865,0.86586,-11.160086,13.08859,0.110696,5.782855,1.1481,14.13459,13.31,5.8978,1.3139
20/07/2016,05:00,202.208,-8.158142,-0.434603,6.758123,0.103836,1.557626,154.044037,6.758123,-0.4346,-8.158142,11.931687,0.15525,20.7274,1.2903,14.49803,13.31,5.94166,-0.81646
20/07/2016,05:30,202.229,-12.740285,-2.858463,-12.891195,0.105948,1.718798,147.656921,-12.891195,-2.8585,-12.740285,8.116407,0.1975,40.58502,1.2276,14.6343,13.29,5.9581,18.849
20/07/2016,06:00,202.249,-6.396407,2.832464,-3.147624,0.159496,1.636651,141.265518,-3.147624,2.8325,-6.396407,55.156513,0.196577,154.8023,1.5475,15.20248,13.29,6.02611,9.1737
20/07/2016,06:30,202.27,28.771955,11.63975,-1.133968,0.236259,1.241406,186.143005,-10.0104614,11.64,28.771955,-39.860458,0.124981,231.5544,2.0377,16.36311,13.29,6.16342,16.174
20/07/2016,07:00,202.291,57.19862,25.540751,-3.829406,0.319908,1.460892,201.8965,-3.829406,25.541,57.19862,-49.783005,0.343773,288.7219,2.5222,17.21576,13.26,6.263,10.092
20/07/2016,07:30,202.312,65.404716,44.360794,-5.560795,0.063912,0.816087,205.993591,-5.560795,44.361,65.404716,-0.34719,0.375164,315.9923,2.9815,17.8593,13.23,6.33745,11.898
20/07/2016,08:00,202.333,117.36055,47.549335,-10.861517,0.253046,0.364144,192.603745,-10.861517,47.549,117.36055,-12.009831,0.700639,410.1082,3.2983,18.54462,13.24,6.41605,17.278
20/07/2016,08:30,202.354,107.572044,82.639633,-12.896532,0.302106,1.06766,169.845413,-12.896532,82.64,107.572044,-22.297949,0.401162,312.4796,3.518,18.93493,13.21,6.46052,19.357
20/07/2016,09:00,202.374,93.740913,65.641281,-11.887024,0.250467,1.377328,214.663605,-11.887024,65.641,93.740913,-14.582677,0.886591,340.4929,3.9797,19.51647,13.24,6.52633,18.413
20/07/2016,09:30,202.395,89.554504,74.874603,-9.054151,0.25914,1.244642,252.06456,-9.054151,74.875,89.554504,-16.905832,0.804542,437.4879,4.3559,19.79604,13.23,6.55783,15.612
20/07/2016,10:00,202.416,219.767258,154.536163,-15.166966,0.553613,2.384561,232.613571,-15.166966,154.54,219.767258,-67.168564,1.767092,546.6211,5.9758,20.80375,13.23,6.6702,21.837
20/07/2016,10:30,202.437,99.221809,169.797241,-15.453914,0.572638,1.816448,276.370453,-15.453914,169.8,99.221809,-164.641312,0.809619,281.0417,5.7214,20.57821,13.28,6.64528,22.099
20/07/2016,11:00,202.458,201.802017,179.710663,-11.573594,0.423456,1.778779,256.27356,-11.573594,179.71,201.802017,-32.731796,1.211516,662.7067,7.3314,21.33078,13.29,6.7285,18.302
20/07/2016,11:30,202.479,253.451981,172.212204,-18.555956,0.593461,1.95743,279.752686,-18.555956,172.21,253.451981,-71.739632,1.37873,657.0634,7.8946,21.7443,13.31,6.7739,25.33
20/07/2016,12:00,202.499,187.255707,128.087051,-8.95616,0.308582,1.855369,296.218262,-8.95616,128.09,187.255707,-13.650506,0.948106,446.7622,8.1445,21.8098,13.37,6.78114,15.737
20/07/2016,12:30,202.52,237.861603,235.345093,-16.829283,0.622078,2.586714,327.032806,-16.829283,235.35,237.861603,-88.044128,1.116862,630.5648,8.4906,22.15224,13.4,6.81854,23.648
20/07/2016,13:00,202.541,450.264038,280.67337,-19.694891,0.739553,2.989869,276.345612,-19.694891,280.67,450.264038,-78.146599,1.921389,864.4904,10.218,22.99186,13.44,6.90939,26.604
20/07/2016,13:30,202.562,475.990723,328.5914,-19.068132,0.721083,2.831558,288.827545,-19.068132,328.59,475.990723,-68.51815,3.256369,701.416,11.554,23.57139,13.49,6.97153,26.04
20/07/2016,14:00,202.583,395.596405,253.301514,-13.593842,0.592493,2.865098,295.927063,-13.593842,253.3,395.596405,-45.728661,2.257308,759.2664,12.166,23.43631,13.52,6.95719,20.551
20/07/2016,14:30,202.604,364.985443,208.332092,-9.754969,0.778899,2.872791,291.904236,-9.754969,208.33,364.985443,-112.606819,1.978372,706.6596,12.402,23.5724,13.59,6.97181,16.727
20/07/2016,15:00,202.624,268.160156,173.275253,-8.484441,0.487587,2.760035,270.929138,-8.484441,173.28,268.160156,-37.596325,1.866542,658.9662,12.672,23.60432,13.66,6.97529,15.46
20/07/2016,15:30,202.645,339.084442,186.446609,-8.840992,0.544384,2.473122,255.5802,-8.840992,186.45,339.084442,-41.381229,1.80031,622.6708,13.456,24.12573,13.7,7.03078,15.872
20/07/2016,16:00,202.666,327.846619,206.757889,-6.114473,0.738285,2.506048,258.473633,-6.114473,206.76,327.846619,-106.755417,1.973754,563.0132,13.54,24.10899,13.76,7.02909,13.144
20/07/2016,16:30,202.687,216.323822,134.895355,-8.439599,0.442066,2.60946,280.656952,-8.439599,134.9,216.323822,-34.733223,1.115774,498.1723,13.032,23.80782,13.83,6.99722,15.437
20/07/2016,17:00,202.708,216.221298,144.704102,-4.228081,0.558586,2.090164,260.18454,-4.228081,144.7,216.221298,-70.107323,1.206787,443.5194,13.489,24.08699,13.88,7.02693,11.255
20/07/2016,17:30,202.729,126.159248,87.47316,-5.995298,0.423205,2.141962,279.044312,-5.995298,87.473,126.159248,-52.25351,0.836843,389.4358,13.327,23.94094,13.92,7.01153,13.007
20/07/2016,18:00,202.749,127.043289,100.166626,-6.683703,0.503447,2.299939,244.115753,-6.683703,100.17,127.043289,-87.35318,0.74566,380.886,13.518,23.93623,13.97,7.01111,13.695
20/07/2016,18:30,202.77,151.794159,125.318359,-5.596118,0.494935,1.690404,241.335724,-5.596118,125.32,151.794159,-69.46067,0.672278,294.7603,13.524,23.77529,14,6.99409,12.59
20/07/2016,19:00,202.791,77.012672,-149.615967,3.689734,0.263761,0.472133,244.278809,-0.9943536,67.067,77.012672,-20.721697,0.767218,113.0603,12.281,23.1886,14.04,6.93151,7.9259
20/07/2016,19:30,202.812,45.047623,5.277303,-0.626623,0.336084,1.448332,99.137764,0.3682101,65.261,45.047623,-73.329681,0.268988,116.7344,7.6523,22.51805,14.08,6.85937,6.4912
20/07/2016,20:00,202.833,7.079635,10.114928,5.888386,0.297426,1.517511,106.941017,5.888386,10.115,7.079635,-323.421722,0.486695,60.33763,5.9335,21.77215,14.13,6.77833,0.88995
20/07/2016,20:30,202.854,-9.136705,9.597898,4.020898,0.248752,1.767875,145.214462,4.020898,9.5979,-9.136705,146.598007,0.418523,18.11696,5.1795,21.08578,14.14,6.70306,2.6822
20/07/2016,21:00,202.874,-13.671169,1.782215,3.195625,0.134508,1.377649,148.19873,5.6168695,1.7822,-13.671169,15.490292,0.208716,0.485407,3.8234,20.21055,14.19,6.60603,0.98916
20/07/2016,21:30,202.895,-15.198526,3.719673,2.862694,0.157499,1.904419,163.937881,5.4461446,3.7197,-15.198526,22.367899,0.442026,0,2.8839,19.36341,14.18,6.51104,1.0649
20/07/2016,22:00,202.916,-13.439981,-2.493057,4.044538,0.193657,1.976532,189.827667,4.2370862,1.9239,-13.439981,47.016457,0.263671,0,2.4634,18.6239,14.21,6.42725,2.1902
20/07/2016,22:30,202.937,-8.054044,-2.925084,2.885238,0.158992,1.77121,220.093826,4.6233958,1.4278,-8.054044,43.413918,0.29956,0,2.4379,18.29088,14.24,6.38929,1.7659
20/07/2016,23:00,202.958,7.253893,-7.325824,-7.944813,0.256722,0.880119,182.994034,4.6047986,-7.3258,-11.559616,-202.917572,1.287304,0,2.1634,17.98549,14.23,6.35434,1.7495
20/07/2016,23:30,202.979,-8.88126,4.571651,5.989019,0.096005,1.678629,157.614349,4.6047986,4.5717,-8.88126,8.668048,0.078108,0,1.5935,17.73041,14.23,6.32504,1.7202
21/07/2016,00:00,203,-14.666469,4.239273,11.260292,0.153917,1.610183,132.366516,4.2848423,4.2393,-14.666469,21.628796,0.108612,0,1.5719,17.55393,14.23,6.30475,2.0199
21/07/2016,00:30,203.02,-9.380338,-0.230039,5.241083,0.095373,1.586255,125.384789,4.480522,1.4359,-9.380338,8.045252,0.051651,0,1.5652,17.37678,14.24,6.28432,1.8038
21/07/2016,01:00,203.041,-5.223601,-1.362123,-4.282431,0.110773,1.920998,114.466515,4.480522,-1.3621,-5.223601,22.636902,0.12139,0,1.2732,17.06571,14.24,6.24828,1.7678
21/07/2016,01:30,203.062,-6.725277,-0.570727,1.75603,0.094547,1.669913,121.634903,4.6162283,-0.57073,-6.725277,10.93228,0.141715,0,0.74809,16.55669,14.2,6.18894,1.5727
21/07/2016,02:00,203.083,-19.983196,-2.277056,-25.027271,0.144941,2.288282,96.446785,4.7222513,-2.2771,-19.983196,13.254606,0.111609,0,0.76649,16.4029,14.19,6.17098,1.4487
21/07/2016,02:30,203.104,-42.610622,1.461081,-43.002262,0.147385,2.385482,82.463402,4.7222513,1.4611,-42.610622,6.535367,0.326013,0,1.0708,16.34965,14.21,6.16481,1.4426
