	Lon	Lat	Datetime	Date	Year	Month	Day	Hour	Minute	Second	salinity	sstskin_c	sstskin_k	windu10	windu10_moment2	pco2sw_corr_split	pressure_met	pco2_air_noaa_2018	pco2_sst
1583	-5.027979	50.216161	18/11/2018 22:00	18/11/2018	2018	11	18	22	0	0	24.31555	11.1063333	284.2563333	6.172839506	38.10394757	453.1479039	1020.5	410.7751	11.309
1584	-5.027979	50.216161	18/11/2018 23:00	18/11/2018	2018	11	18	23	0	0	25.82575	11.3495	284.4995	5.658436214	32.01790039	450.7744235	1020.4	410.7751	11.447
1585	-5.027979	50.216161	19/11/2018 00:00	19/11/2018	2018	11	19	0	0	0	26.12261667	11.3091667	284.4591667	6.687242798	44.71921624	442.0522445	1020.4	410.7751	11.35783333
1586	-5.027979	50.216161	19/11/2018 01:00	19/11/2018	2018	11	19	1	0	0	26.77346667	11.3048333	284.4548333	6.687242798	44.71921624	428.1851784	1020.1	410.7751	11.382
1587	-5.027979	50.216161	19/11/2018 02:00	19/11/2018	2018	11	19	2	0	0	26.95045	10.8255	283.9755	6.172839506	38.10394757	452.3417582	1019.7	410.7751	10.911
1588	-5.027979	50.216161	19/11/2018 03:00	19/11/2018	2018	11	19	3	0	0	26.72396667	11.0128333	284.1628333	6.687242798	44.71921624	445.402798	1019.5	410.7751	11.021
1589	-5.027979	50.216161	19/11/2018 04:00	19/11/2018	2018	11	19	4	0	0	26.3018	10.956	284.106	5.144032922	26.4610747	448.827381	1019.2	410.7751	10.92333333
1590	-5.027979	50.216161	19/11/2018 05:00	19/11/2018	2018	11	19	5	0	0	26.36935	10.9358333	284.0858333	4.62962963	21.43347051	440.5390469	1018.8	410.7751	10.93166667
1591	-5.027979	50.216161	19/11/2018 06:00	19/11/2018	2018	11	19	6	0	0	25.9199	10.789	283.939	6.687242798	44.71921624	452.6436065	1018.6	410.7751	10.675
1592	-5.027979	50.216161	19/11/2018 07:00	19/11/2018	2018	11	19	7	0	0	25.7353	10.6748333	283.8248333	6.172839506	38.10394757	454.1579529	1018.3	410.7751	10.54883333
1593	-5.027979	50.216161	19/11/2018 08:00	19/11/2018	2018	11	19	8	0	0	25.20403333	10.3855	283.5355	6.172839506	38.10394757	460.8548079	1018.7	410.7751	10.37733333
1594	-5.027979	50.216161	19/11/2018 09:00	19/11/2018	2018	11	19	9	0	0	25.1113	10.3528333	283.5028333	7.201646091	51.86370641	455.0521279	1018.8	410.7751	10.30383333
1595	-5.027979	50.216161	19/11/2018 10:00	19/11/2018	2018	11	19	10	0	0	25.16301667	10.3121667	283.4621667	7.201646091	51.86370641	458.3527686	1019	410.7751	10.54016667
1596	-5.027979	50.216161	19/11/2018 11:00	19/11/2018	2018	11	19	11	0	0	26.97071667	10.6218333	283.7718333	6.687242798	44.71921624	463.799555	1018.6	410.7751	10.569
1597	-5.027979	50.216161	19/11/2018 12:00	19/11/2018	2018	11	19	12	0	0	27.05013333	10.777	283.927	8.230452675	67.74035123	446.1074745	1018	410.7751	10.98433333
1598	-5.027979	50.216161	19/11/2018 13:00	19/11/2018	2018	11	19	13	0	0	28.18658333	11.0776667	284.2276667	6.687242798	44.71921624	438.7536125	1017.6	410.7751	11.57233333
1599	-5.027979	50.216161	19/11/2018 14:00	19/11/2018	2018	11	19	14	0	0	28.68953333	11.4228333	284.5728333	7.716049383	59.53741808	436.0008141	1016.7	410.7751	11.40266667
1600	-5.027979	50.216161	19/11/2018 15:00	19/11/2018	2018	11	19	15	0	0	28.55553333	11.6655	284.8155	7.201646091	51.86370641	417.6450364	1015.9	410.7751	11.71816667
1601	-5.027979	50.216161	19/11/2018 16:00	19/11/2018	2018	11	19	16	0	0	28.84665	11.6536667	284.8036667	7.201646091	51.86370641	431.3783141	1015.3	410.7751	11.5645
1602	-5.027979	50.216161	19/11/2018 17:00	19/11/2018	2018	11	19	17	0	0	28.58573333	11.5566667	284.7066667	6.687242798	44.71921624	423.5556443	1015.4	410.7751	11.55233333
1603	-5.027979	50.216161	19/11/2018 18:00	19/11/2018	2018	11	19	18	0	0	28.52613333	11.5323333	284.6823333	5.658436214	32.01790039	432.075734	1015.4	410.7751	11.54433333
1604	-5.027979	50.216161	19/11/2018 19:00	19/11/2018	2018	11	19	19	0	0	28.38448333	11.3778333	284.5278333	5.144032922	26.4610747	439.403258	1015.4	410.7751	11.1875
1605	-5.027979	50.216161	19/11/2018 20:00	19/11/2018	2018	11	19	20	0	0	27.77388333	11.0373333	284.1873333	4.62962963	21.43347051	451.297813	1015.2	410.7751	10.85
1606	-5.027979	50.216161	19/11/2018 21:00	19/11/2018	2018	11	19	21	0	0	27.18653333	10.508	283.658	3.600823045	12.9659266	461.8260877	1014.9	410.7751	10.43033333
1607	-5.027979	50.216161	19/11/2018 22:00	19/11/2018	2018	11	19	22	0	0	26.9211	10.2755	283.4255	5.658436214	32.01790039	474.658539	1014.8	410.7751	10.23033333
1608	-5.027979	50.216161	19/11/2018 23:00	19/11/2018	2018	11	19	23	0	0	27.21355	10.267	283.417	4.115226337	16.93508781	459.7019812	1014.2	410.7751	10.52416667
1609	-5.027979	50.216161	20/11/2018 00:00	20/11/2018	2018	11	20	0	0	0	28.09515	10.569	283.719	5.144032922	26.4610747	456.0414175	1013.5	410.7751	10.65833333
1610	-5.027979	50.216161	20/11/2018 01:00	20/11/2018	2018	11	20	1	0	0	28.59966667	10.4953333	283.6453333	5.658436214	32.01790039	459.5664092	1012.8	410.7751	10.9925
1611	-5.027979	50.216161	20/11/2018 02:00	20/11/2018	2018	11	20	2	0	0	28.94676667	11.0533333	284.2033333	5.144032922	26.4610747	452.3389	1012.3	410.7751	11.25216667
1612	-5.027979	50.216161	20/11/2018 03:00	20/11/2018	2018	11	20	3	0	0	29.24553333	11.021	284.171	4.115226337	16.93508781	439.8203609	1011.5	410.7751	11.1265
1613	-5.027979	50.216161	20/11/2018 04:00	20/11/2018	2018	11	20	4	0	0	29.20438333	11.3985	284.5485	6.687242798	44.71921624	436.5361238	1011.1	410.7751	11.36183333
1614	-5.027979	50.216161	20/11/2018 05:00	20/11/2018	2018	11	20	5	0	0	29.40978333	11.4226667	284.5726667	6.172839506	38.10394757	426.1594754	1010.8	410.7751	11.532
1615	-5.027979	50.216161	20/11/2018 06:00	20/11/2018	2018	11	20	6	0	0	29.66208333	11.5281667	284.6781667	6.172839506	38.10394757	431.2920018	1010.6	410.7751	11.439
1616	-5.027979	50.216161	20/11/2018 07:00	20/11/2018	2018	11	20	7	0	0	29.3389	11.1223333	284.2723333	5.144032922	26.4610747	448.8752227	1010.3	410.7751	10.86616667
1617	-5.027979	50.216161	20/11/2018 08:00	20/11/2018	2018	11	20	8	0	0	28.78966667	10.4958333	283.6458333	5.144032922	26.4610747	453.5752411	1009.7	410.7751	10.42216667
1618	-5.027979	50.216161	20/11/2018 09:00	20/11/2018	2018	11	20	9	0	0	28.16598333	10.1116667	283.2616667	6.172839506	38.10394757	460.5214053	1009.2	410.7751	10.05466667
1619	-5.027979	50.216161	20/11/2018 10:00	20/11/2018	2018	11	20	10	0	0		-273.15		8.230452675	67.74035123		1008.5	410.7751	
1620	-5.027979	50.216161	20/11/2018 11:00	20/11/2018	2018	11	20	11	0	0		-273.15		7.716049383	59.53741808		1008.1	410.7751	
1621	-5.027979	50.216161	20/11/2018 12:00	20/11/2018	2018	11	20	12	0	0	30.8048	10.565	283.715	6.687242798	44.71921624		1007.9	410.7751	10.785
1622	-5.027979	50.216161	20/11/2018 13:00	20/11/2018	2018	11	20	13	0	0	30.91056667	10.972	284.122	0	0		1006.9	410.7751	11.5725
1623	-5.027979	50.216161	20/11/2018 14:00	20/11/2018	2018	11	20	14	0	0	30.64721667	11.6735	284.8235	5.658436214	32.01790039				11.48316667
1624	-5.027979	50.216161	20/11/2018 15:00	20/11/2018	2018	11	20	15	0	0	30.67663333	11.3335	284.4835	5.144032922	26.4610747	430.5709864	1006.3	410.7751	11.41866667
1625	-5.027979	50.216161	20/11/2018 16:00	20/11/2018	2018	11	20	16	0	0	30.69825	11.4675	284.6175	0	0	428.9380744	1006	410.7751	11.39016667
1626	-5.027979	50.216161	20/11/2018 17:00	20/11/2018	2018	11	20	17	0	0	30.67386667	11.5238333	284.6738333	4.115226337	16.93508781	425.1297453	1005.6	410.7751	11.52
1627	-5.027979	50.216161	20/11/2018 18:00	20/11/2018	2018	11	20	18	0	0	30.66918333	11.4593333	284.6093333	3.600823045	12.9659266	424.5077232	1005.5	410.7751	11.439
1628	-5.027979	50.216161	20/11/2018 19:00	20/11/2018	2018	11	20	19	0	0	29.95015	11.5768333	284.7268333	3.600823045	12.9659266	423.1687594	1005.5	410.7751	11.46333333
1629	-5.027979	50.216161	20/11/2018 20:00	20/11/2018	2018	11	20	20	0	0	29.437	11.0451667	284.1951667	4.115226337	16.93508781	442.9641946	1005.2	410.7751	10.81766667
1630	-5.027979	50.216161	20/11/2018 21:00	20/11/2018	2018	11	20	21	0	0	29.20978333	10.6425	283.7925	3.600823045	12.9659266	450.3443317	1005	410.7751	10.56116667
1631	-5.027979	50.216161	20/11/2018 22:00	20/11/2018	2018	11	20	22	0	0	29.26311667	10.5405	283.6905	4.115226337	16.93508781	444.078297	1005.1	410.7751	10.4875
1632	-5.027979	50.216161	20/11/2018 23:00	20/11/2018	2018	11	20	23	0	0	29.3845	10.3325	283.4825	3.600823045	12.9659266	461.1173585	1005	410.7751	10.31616667
1633	-5.027979	50.216161	21/11/2018 00:00	21/11/2018	2018	11	21	0	0	0	29.68653333	10.083	283.233	3.600823045	12.9659266	459.953396	1005	410.7751	10.0385
1634	-5.027979	50.216161	21/11/2018 01:00	21/11/2018	2018	11	21	1	0	0	30.8138	10.2018333	283.3518333	3.600823045	12.9659266	443.321844	1005	410.7751	10.74816667
1635	-5.027979	50.216161	21/11/2018 02:00	21/11/2018	2018	11	21	2	0	0	31.36628333	11.0411667	284.1911667	3.086419753	9.525986892	435.4400708	1004.9	410.7751	11.28066667
1636	-5.027979	50.216161	21/11/2018 03:00	21/11/2018	2018	11	21	3	0	0	31.20085	11.3375	284.4875	2.572016461	6.615268675	425.8347568	1004.6	410.7751	11.33333333
1637	-5.027979	50.216161	21/11/2018 04:00	21/11/2018	2018	11	21	4	0	0	31.1754	11.313	284.463	3.086419753	9.525986892	423.203152	1004.6	410.7751	11.38216667
1638	-5.027979	50.216161	21/11/2018 05:00	21/11/2018	2018	11	21	5	0	0	31.11143333	11.459	284.609	3.086419753	9.525986892	425.4185351	1004.7	410.7751	11.3455
1639	-5.027979	50.216161	21/11/2018 06:00	21/11/2018	2018	11	21	6	0	0	31.11913333	11.2605	284.4105	1.543209877	2.381496723	429.5140182	1004.5	410.7751	11.2645
1640	-5.027979	50.216161	21/11/2018 07:00	21/11/2018	2018	11	21	7	0	0	30.79601667	11.3498333	284.4998333	2.572016461	6.615268675	427.4359538	1005.1	410.7751	11.24433333
1641	-5.027979	50.216161	21/11/2018 08:00	21/11/2018	2018	11	21	8	0	0	29.89993333	10.8945	284.0445	2.572016461	6.615268675	447.8993513	1005.4	410.7751	10.58533333
1642	-5.027979	50.216161	21/11/2018 09:00	21/11/2018	2018	11	21	9	0	0	29.54356667	10.2425	283.3925	3.086419753	9.525986892	455.2030322	1006	410.7751	10.08316667
1643	-5.027979	50.216161	21/11/2018 10:00	21/11/2018	2018	11	21	10	0	0	29.29745	9.899	283.049	2.572016461	6.615268675	448.5109708	1006.4	410.7751	9.907333333
1644	-5.027979	50.216161	21/11/2018 11:00	21/11/2018	2018	11	21	11	0	0	29.53875	9.977	283.127	3.086419753	9.525986892	449.3557897	1007.2	410.7751	9.9605
1645	-5.027979	50.216161	21/11/2018 12:00	21/11/2018	2018	11	21	12	0	0	29.60551667	10.2345	283.3845	3.086419753	9.525986892	450.1948669	1007.4	410.7751	10.03816667
1646	-5.027979	50.216161	21/11/2018 13:00	21/11/2018	2018	11	21	13	0	0	30.77805	10.3285	283.4785	4.115226337	16.93508781	437.6600832	1007.5	410.7751	10.35266667
1647	-5.027979	50.216161	21/11/2018 14:00	21/11/2018	2018	11	21	14	0	0	31.45473333	10.7766667	283.9266667	4.62962963	21.43347051	436.1016181	1007.8	410.7751	11.09
1648	-5.027979	50.216161	21/11/2018 15:00	21/11/2018	2018	11	21	15	0	0	31.58793333	11.4105	284.5605	4.115226337	16.93508781	414.3142818	1008.2	410.7751	11.49583333
1649	-5.027979	50.216161	21/11/2018 16:00	21/11/2018	2018	11	21	16	0	0	31.38295	11.5036667	284.6536667	3.600823045	12.9659266	415.0719563	1009	410.7751	11.37
1650	-5.027979	50.216161	21/11/2018 17:00	21/11/2018	2018	11	21	17	0	0	31.47771667	11.3781667	284.5281667	3.600823045	12.9659266	413.7304327	1009.8	410.7751	11.3985
1651	-5.027979	50.216161	21/11/2018 18:00	21/11/2018	2018	11	21	18	0	0	31.31311667	11.5038333	284.6538333	5.144032922	26.4610747	410.9124358	1010.6	410.7751	11.4105
1652	-5.027979	50.216161	21/11/2018 19:00	21/11/2018	2018	11	21	19	0	0	30.9246	11.378	284.528	5.144032922	26.4610747	413.6871437	1011.2	410.7751	11.2645
1653	-5.027979	50.216161	21/11/2018 20:00	21/11/2018	2018	11	21	20	0	0	30.25881667	11.1061667	284.2561667	3.600823045	12.9659266	425.6043658	1011.4	410.7751	10.93566667
1654	-5.027979	50.216161	21/11/2018 21:00	21/11/2018	2018	11	21	21	0	0	29.8264	10.7606667	283.9106667	3.086419753	9.525986892	434.9530781	1011.8	410.7751	10.59783333
1655	-5.027979	50.216161	21/11/2018 22:00	21/11/2018	2018	11	21	22	0	0	29.67998333	10.4918333	283.6418333	5.144032922	26.4610747	432.4318523	1012.1	410.7751	10.3815
1656	-5.027979	50.216161	21/11/2018 23:00	21/11/2018	2018	11	21	23	0	0	29.65896667	10.3323333	283.4823333	5.144032922	26.4610747	447.8548731	1012.3	410.7751	10.26716667
1657	-5.027979	50.216161	22/11/2018 00:00	22/11/2018	2018	11	22	0	0	0	30.20561667	10.3653333	283.5153333	6.172839506	38.10394757	436.5108352	1012.6	410.7751	10.38566667
1658	-5.027979	50.216161	22/11/2018 01:00	22/11/2018	2018	11	22	1	0	0	31.03791667	10.4835	283.6335	6.172839506	38.10394757	436.1993679	1012.6	410.7751	10.46316667
1659	-5.027979	50.216161	22/11/2018 02:00	22/11/2018	2018	11	22	2	0	0	31.6055	10.8135	283.9635	6.687242798	44.71921624	428.8708541	1012.3	410.7751	10.968
1660	-5.027979	50.216161	22/11/2018 03:00	22/11/2018	2018	11	22	3	0	0	31.78346667	11.0455	284.1955	7.716049383	59.53741808	418.2512204	1012.1	410.7751	11.0615
1661	-5.027979	50.216161	22/11/2018 04:00	22/11/2018	2018	11	22	4	0	0	31.69031667	11.2563333	284.4063333	7.716049383	59.53741808	412.0549666	1011.7	410.7751	11.2565
1662	-5.027979	50.216161	22/11/2018 05:00	22/11/2018	2018	11	22	5	0	0	31.62426667	11.1793333	284.3293333	7.716049383	59.53741808	417.3555178	1011.3	410.7751	11.094
1663	-5.027979	50.216161	22/11/2018 06:00	22/11/2018	2018	11	22	6	0	0	31.42026667	11.1145	284.2645	8.230452675	67.74035123	421.3741722	1011.1	410.7751	11.017
1664	-5.027979	50.216161	22/11/2018 07:00	22/11/2018	2018	11	22	7	0	0	31.2394	10.9681667	284.1181667	8.230452675	67.74035123	423.1962671	1011.1	410.7751	10.86233333
1665	-5.027979	50.216161	22/11/2018 08:00	22/11/2018	2018	11	22	8	0	0	30.73956667	10.8055	283.9555	8.744855967	76.47250588	430.4143602	1011.3	410.7751	10.63433333
1666	-5.027979	50.216161	22/11/2018 09:00	22/11/2018	2018	11	22	9	0	0	30.359	10.3938333	283.5438333	9.773662551	95.52447967	437.5890704	1011.5	410.7751	10.17733333
1667	-5.027979	50.216161	22/11/2018 10:00	22/11/2018	2018	11	22	10	0	0	30.1696	10.0588333	283.2088333	10.28806584	105.8442988	440.26499	1011.1	410.7751	9.9235
1668	-5.027979	50.216161	22/11/2018 11:00	22/11/2018	2018	11	22	11	0	0	29.97081667	9.9481667	283.0981667	10.80246914	116.6933394	445.2375099	1011.3	410.7751	9.870666667
1669	-5.027979	50.216161	22/11/2018 12:00	22/11/2018	2018	11	22	12	0	0	30.2855	10.1488333	283.2988333	10.28806584	105.8442988	451.3426741	1011.1	410.7751	10.04666667
1670	-5.027979	50.216161	22/11/2018 13:00	22/11/2018	2018	11	22	13	0	0	31.3135	10.3528333	283.5028333	9.773662551	95.52447967	441.4796253	1010.8	410.7751	10.36516667
1671	-5.027979	50.216161	22/11/2018 14:00	22/11/2018	2018	11	22	14	0	0	31.87856667	10.8338333	283.9838333	9.259259259	85.73388203	427.9406608	1010.5	410.7751	10.87883333
1672	-5.027979	50.216161	22/11/2018 15:00	22/11/2018	2018	11	22	15	0	0	31.96091667	11.0086667	284.1586667	9.259259259	85.73388203	432.0516473	1010.2	410.7751	10.95583333
1673	-5.027979	50.216161	22/11/2018 16:00	22/11/2018	2018	11	22	16	0	0	31.85933333	10.9885	284.1385	7.716049383	59.53741808	428.8410664	1010.3	410.7751	10.968
1674	-5.027979	50.216161	22/11/2018 17:00	22/11/2018	2018	11	22	17	0	0	31.71973333	10.96	284.11	7.201646091	51.86370641	433.1376736	1010.1	410.7751	10.86633333
1675	-5.027979	50.216161	22/11/2018 18:00	22/11/2018	2018	11	22	18	0	0	31.52608333	10.9071667	284.0571667	7.201646091	51.86370641	438.6979351	1010.2	410.7751	10.83383333
1676	-5.027979	50.216161	22/11/2018 19:00	22/11/2018	2018	11	22	19	0	0	31.2361	10.8218333	283.9718333	6.687242798	44.71921624	445.7503011	1010.1	410.7751	10.70366667
1677	-5.027979	50.216161	22/11/2018 20:00	22/11/2018	2018	11	22	20	0	0	30.90373333	10.6873333	283.8373333	6.172839506	38.10394757	440.1672088	1010	410.7751	10.56916667
1678	-5.027979	50.216161	22/11/2018 21:00	22/11/2018	2018	11	22	21	0	0	30.3534	10.5	283.65	6.172839506	38.10394757	444.8956863	1009.8	410.7751	10.37333333
1679	-5.027979	50.216161	22/11/2018 22:00	22/11/2018	2018	11	22	22	0	0	29.54836667	10.2876667	283.4376667	6.172839506	38.10394757	451.0120857	1009.6	410.7751	10.16516667
1680	-5.027979	50.216161	22/11/2018 23:00	22/11/2018	2018	11	22	23	0	0	29.33103333	10.108	283.258	6.172839506	38.10394757	451.6751994	1009.4	410.7751	10.03016667
1681	-5.027979	50.216161	23/11/2018 00:00	23/11/2018	2018	11	23	0	0	0	29.49903333	10.0673333	283.2173333	6.687242798	44.71921624	447.1970522	1009.3	411.4077	9.997
1682	-5.027979	50.216161	23/11/2018 01:00	23/11/2018	2018	11	23	1	0	0	30.54225	10.1161667	283.2661667	6.687242798	44.71921624	456.5822333	1008.8	411.4077	10.08316667
1683	-5.027979	50.216161	23/11/2018 02:00	23/11/2018	2018	11	23	2	0	0	31.85231667	10.3486667	283.4986667	5.658436214	32.01790039	443.9133912	1008.6	411.4077	10.573
1684	-5.027979	50.216161	23/11/2018 03:00	23/11/2018	2018	11	23	3	0	0	31.93616667	10.8786667	284.0286667	5.658436214	32.01790039	428.630062	1008.3	411.4077	10.81766667
1685	-5.027979	50.216161	23/11/2018 04:00	23/11/2018	2018	11	23	4	0	0	31.88913333	10.8543333	284.0043333	6.172839506	38.10394757	438.6810771	1008.2	411.4077	10.81366667
1686	-5.027979	50.216161	23/11/2018 05:00	23/11/2018	2018	11	23	5	0	0	31.66576667	10.8786667	284.0286667	5.658436214	32.01790039	441.1498907	1008	411.4077	10.79333333
1687	-5.027979	50.216161	23/11/2018 06:00	23/11/2018	2018	11	23	6	0	0	31.5641	10.8095	283.9595	6.172839506	38.10394757	438.9969235	1007.9	411.4077	10.73616667
1688	-5.027979	50.216161	23/11/2018 07:00	23/11/2018	2018	11	23	7	0	0	31.26943333	10.7648333	283.9148333	5.144032922	26.4610747	444.0304394	1007.8	411.4077	10.66283333
1689	-5.027979	50.216161	23/11/2018 08:00	23/11/2018	2018	11	23	8	0	0	30.98625	10.6546667	283.8046667	5.144032922	26.4610747	448.4143951	1008	411.4077	10.55716667
1690	-5.027979	50.216161	23/11/2018 09:00	23/11/2018	2018	11	23	9	0	0	30.56853333	10.5816667	283.7316667	5.144032922	26.4610747	445.2124718	1008.2	411.4077	10.4835
1691	-5.027979	50.216161	23/11/2018 10:00	23/11/2018	2018	11	23	10	0	0	29.54753333	10.5041667	283.6541667	4.62962963	21.43347051	445.3498724	1008.3	411.4077	10.37333333
1692	-5.027979	50.216161	23/11/2018 11:00	23/11/2018	2018	11	23	11	0	0	28.81523333	10.3325	283.4825	4.115226337	16.93508781	461.0135	1008.2	411.4077	10.24683333
1693	-5.027979	50.216161	23/11/2018 12:00	23/11/2018	2018	11	23	12	0	0	28.27333333	10.3651667	283.5151667	4.115226337	16.93508781	452.4476528	1007.8	411.4077	10.263
1694	-5.027979	50.216161	23/11/2018 13:00	23/11/2018	2018	11	23	13	0	0	29.28681667	10.398	283.548	4.62962963	21.43347051	452.0487127	1006.4	411.4077	10.3365
1695	-5.027979	50.216161	23/11/2018 14:00	23/11/2018	2018	11	23	14	0	0	30.93838333	10.467	283.617	5.144032922	26.4610747	454.6916372	1006.2	411.4077	10.43883333
1696	-5.027979	50.216161	23/11/2018 15:00	23/11/2018	2018	11	23	15	0	0	31.77313333	10.6466667	283.7966667	5.658436214	32.01790039	438.4740803	1005.9	411.4077	10.72816667
1697	-5.027979	50.216161	23/11/2018 16:00	23/11/2018	2018	11	23	16	0	0	31.86315	10.8703333	284.0203333	5.658436214	32.01790039	433.0249391	1005.7	411.4077	10.87866667
1698	-5.027979	50.216161	23/11/2018 17:00	23/11/2018	2018	11	23	17	0	0	31.68823333	10.944	284.094	6.172839506	38.10394757	434.43542	1005.5	411.4077	10.87466667
1699	-5.027979	50.216161	23/11/2018 18:00	23/11/2018	2018	11	23	18	0	0	31.6027	10.8746667	284.0246667	6.172839506	38.10394757	438.5805058	1005.3	411.4077	10.7975
1700	-5.027979	50.216161	23/11/2018 19:00	23/11/2018	2018	11	23	19	0	0	31.29371667	10.854	284.004	4.115226337	16.93508781	435.4778514	1005	411.4077	10.76466667
1701	-5.027979	50.216161	23/11/2018 20:00	23/11/2018	2018	11	23	20	0	0	30.89145	10.7566667	283.9066667	4.115226337	16.93508781	443.4175246	1005	411.4077	10.66266667
1702	-5.027979	50.216161	23/11/2018 21:00	23/11/2018	2018	11	23	21	0	0	30.20158333	10.6708333	283.8208333	4.62962963	21.43347051	440.5945752	1004.9	411.4077	10.56516667
1703	-5.027979	50.216161	23/11/2018 22:00	23/11/2018	2018	11	23	22	0	0	29.41953333	10.5448333	283.6948333	4.115226337	16.93508781	433.2523042	1005	411.4077	10.44683333
1704	-5.027979	50.216161	23/11/2018 23:00	23/11/2018	2018	11	23	23	0	0	28.7244	10.4386667	283.5886667	3.600823045	12.9659266	437.8578978	1005	411.4077	10.349
1705	-5.027979	50.216161	24/11/2018 00:00	24/11/2018	2018	11	24	0	0	0	28.64421667	10.3366667	283.4866667	3.600823045	12.9659266	450.3959696	1005.2	411.4077	10.24266667
1706	-5.027979	50.216161	24/11/2018 01:00	24/11/2018	2018	11	24	1	0	0	28.93008333	10.267	283.417	3.600823045	12.9659266	447.4919866	1005.3	411.4077	10.19366667
1707	-5.027979	50.216161	24/11/2018 02:00	24/11/2018	2018	11	24	2	0	0	30.40873333	10.2466667	283.3966667	3.600823045	12.9659266	462.2031367	1005.6	411.4077	10.26316667
1708	-5.027979	50.216161	24/11/2018 03:00	24/11/2018	2018	11	24	3	0	0	31.44731667	10.4506667	283.6006667	3.600823045	12.9659266	462.1802635	1005.9	411.4077	10.5855
1709	-5.027979	50.216161	24/11/2018 04:00	24/11/2018	2018	11	24	4	0	0	31.80356667	10.7483333	283.8983333	3.086419753	9.525986892	457.3989022	1005.7	411.4077	10.77716667
1710	-5.027979	50.216161	24/11/2018 05:00	24/11/2018	2018	11	24	5	0	0	31.6159	10.8623333	284.0123333	3.086419753	9.525986892	453.8957814	1005.9	411.4077	10.7935
1711	-5.027979	50.216161	24/11/2018 06:00	24/11/2018	2018	11	24	6	0	0	31.28016667	10.7811667	283.9311667	3.086419753	9.525986892	445.2187758	1006.1	411.4077	10.70366667
1712	-5.027979	50.216161	24/11/2018 07:00	24/11/2018	2018	11	24	7	0	0	31.27131667	10.6993333	283.8493333	3.086419753	9.525986892	439.2922289	1006.4	411.4077	10.63816667
1713	-5.027979	50.216161	24/11/2018 08:00	24/11/2018	2018	11	24	8	0	0	31.02505	10.7116667	283.8616667	3.600823045	12.9659266	431.7785192	1006.9	411.4077	10.6425
1714	-5.027979	50.216161	24/11/2018 09:00	24/11/2018	2018	11	24	9	0	0	30.26696667	10.6505	283.8005	3.600823045	12.9659266	434.2277468	1007.4	411.4077	10.54083333
1715	-5.027979	50.216161	24/11/2018 10:00	24/11/2018	2018	11	24	10	0	0	29.4788	10.5448333	283.6948333	5.144032922	26.4610747	434.7520654	1007.8	411.4077	10.4345
1716	-5.027979	50.216161	24/11/2018 11:00	24/11/2018	2018	11	24	11	0	0	28.93686667	10.4633333	283.6133333	5.144032922	26.4610747	439.9225279	1008	411.4077	10.36116667
1717	-5.027979	50.216161	24/11/2018 12:00	24/11/2018	2018	11	24	12	0	0	28.73268333	10.398	283.548	5.144032922	26.4610747	442.4911847	1008	411.4077	10.32016667
1718	-5.027979	50.216161	24/11/2018 13:00	24/11/2018	2018	11	24	13	0	0	28.77015	10.3815	283.5315	4.62962963	21.43347051	450.2323865	1007.8	411.4077	10.312
1719	-5.027979	50.216161	24/11/2018 14:00	24/11/2018	2018	11	24	14	0	0	29.68958333	10.398	283.548	4.115226337	16.93508781	457.352658	1007.7	411.4077	10.32833333
1720	-5.027979	50.216161	24/11/2018 15:00	24/11/2018	2018	11	24	15	0	0	31.40096667	10.4428333	283.5928333	3.600823045	12.9659266	456.9015514	1007.6	411.4077	10.5365
1721	-5.027979	50.216161	24/11/2018 16:00	24/11/2018	2018	11	24	16	0	0	31.81556667	10.7851667	283.9351667	3.600823045	12.9659266	451.465592	1007.7	411.4077	10.82183333
1722	-5.027979	50.216161	24/11/2018 17:00	24/11/2018	2018	11	24	17	0	0	31.76801667	10.9071667	284.0571667	3.600823045	12.9659266	440.3184951	1007.8	411.4077	10.85816667
1723	-5.027979	50.216161	24/11/2018 18:00	24/11/2018	2018	11	24	18	0	0	31.50855	10.8543333	284.0043333	3.086419753	9.525986892	434.2785265	1007.8	411.4077	10.777
1724	-5.027979	50.216161	24/11/2018 19:00	24/11/2018	2018	11	24	19	0	0	31.22665	10.7933333	283.9433333	3.086419753	9.525986892	420.2065121	1007.8	411.4077	10.70366667
1725	-5.027979	50.216161	24/11/2018 20:00	24/11/2018	2018	11	24	20	0	0	31.15073333	10.7403333	283.8903333	3.086419753	9.525986892	420.405205	1007.9	411.4077	10.69133333
1726	-5.027979	50.216161	24/11/2018 21:00	24/11/2018	2018	11	24	21	0	0	30.51175	10.7198333	283.8698333	2.572016461	6.615268675	421.5072462	1007.7	411.4077	10.62616667
1727	-5.027979	50.216161	24/11/2018 22:00	24/11/2018	2018	11	24	22	0	0	29.55296667	10.5815	283.7315	3.600823045	12.9659266	431.5976272	1007.6	411.4077	10.45916667
1728	-5.027979	50.216161	24/11/2018 23:00	24/11/2018	2018	11	24	23	0	0	28.91991667	10.4305	283.5805	4.115226337	16.93508781	430.2170362	1007.3	411.4077	10.3325
1729	-5.027979	50.216161	25/11/2018 00:00	25/11/2018	2018	11	25	0	0	0	28.60928333	10.3285	283.4785	4.115226337	16.93508781	438.2115724	1006.9	411.4077	10.23866667
