,Lon,Lat,Datetime,Time,Year,Month,Day,Hour,Minute,Second,salinity,sstskin_k,temperature_c
9670,-5.027979,50.216161,21/11/2018,6:10:00,2018,11,21,6,10,0,31.2271,284.398,11.248
9671,-5.027979,50.216161,21/11/2018,6:20:00,2018,11,21,6,20,0,30.979,284.447,11.297
9672,-5.027979,50.216161,21/11/2018,6:30:00,2018,11,21,6,30,0,31.0599,284.374,11.224
9673,-5.027979,50.216161,21/11/2018,6:40:00,2018,11,21,6,40,0,31.1293,284.301,11.151
9674,-5.027979,50.216161,21/11/2018,6:50:00,2018,11,21,6,50,0,31.1357,284.447,11.297
9675,-5.027979,50.216161,21/11/2018,7:00:00,2018,11,21,7,0,0,31.0742,284.569,11.419
9676,-5.027979,50.216161,21/11/2018,7:10:00,2018,11,21,7,10,0,31.0072,284.52,11.37
9677,-5.027979,50.216161,21/11/2018,7:20:00,2018,11,21,7,20,0,31.0018,284.374,11.224
9678,-5.027979,50.216161,21/11/2018,7:30:00,2018,11,21,7,30,0,30.6683,284.569,11.419
9679,-5.027979,50.216161,21/11/2018,7:40:00,2018,11,21,7,40,0,30.5763,284.52,11.37
9680,-5.027979,50.216161,21/11/2018,7:50:00,2018,11,21,7,50,0,30.4483,284.447,11.297
9681,-5.027979,50.216161,21/11/2018,8:00:00,2018,11,21,8,0,0,30.1548,284.447,11.297
9682,-5.027979,50.216161,21/11/2018,8:10:00,2018,11,21,8,10,0,30.002,284.325,11.175
9683,-5.027979,50.216161,21/11/2018,8:20:00,2018,11,21,8,20,0,30.0366,284.179,11.029
9684,-5.027979,50.216161,21/11/2018,8:30:00,2018,11,21,8,30,0,29.9531,283.862,10.712
9685,-5.027979,50.216161,21/11/2018,8:40:00,2018,11,21,8,40,0,29.713,283.837,10.687
9686,-5.027979,50.216161,21/11/2018,8:50:00,2018,11,21,8,50,0,29.5401,283.617,10.467
9687,-5.027979,50.216161,21/11/2018,9:00:00,2018,11,21,9,0,0,29.6357,283.617,10.467
9688,-5.027979,50.216161,21/11/2018,9:10:00,2018,11,21,9,10,0,29.6536,283.519,10.369
9689,-5.027979,50.216161,21/11/2018,9:20:00,2018,11,21,9,20,0,29.6555,283.544,10.394
9690,-5.027979,50.216161,21/11/2018,9:30:00,2018,11,21,9,30,0,29.5937,283.274,10.124
9691,-5.027979,50.216161,21/11/2018,9:40:00,2018,11,21,9,40,0,29.3862,283.25,10.1
9692,-5.027979,50.216161,21/11/2018,9:50:00,2018,11,21,9,50,0,29.3367,283.151,10.001
9693,-5.027979,50.216161,21/11/2018,10:00:00,2018,11,21,10,0,0,29.2884,283.102,9.952
9694,-5.027979,50.216161,21/11/2018,10:10:00,2018,11,21,10,10,0,29.2823,283.127,9.977
9695,-5.027979,50.216161,21/11/2018,10:20:00,2018,11,21,10,20,0,29.2847,283.078,9.928
9696,-5.027979,50.216161,21/11/2018,10:30:00,2018,11,21,10,30,0,29.3172,283.004,9.854
9697,-5.027979,50.216161,21/11/2018,10:40:00,2018,11,21,10,40,0,29.2764,283.004,9.854
9698,-5.027979,50.216161,21/11/2018,10:50:00,2018,11,21,10,50,0,29.3357,282.979,9.829
9699,-5.027979,50.216161,21/11/2018,11:00:00,2018,11,21,11,0,0,29.2546,283.078,9.928
9700,-5.027979,50.216161,21/11/2018,11:10:00,2018,11,21,11,10,0,29.5473,283.201,10.051
9701,-5.027979,50.216161,21/11/2018,11:20:00,2018,11,21,11,20,0,29.7387,283.053,9.903
9702,-5.027979,50.216161,21/11/2018,11:30:00,2018,11,21,11,30,0,29.5664,283.127,9.977
9703,-5.027979,50.216161,21/11/2018,11:40:00,2018,11,21,11,40,0,29.635,283.127,9.977
9704,-5.027979,50.216161,21/11/2018,11:50:00,2018,11,21,11,50,0,29.4905,283.176,10.026
9705,-5.027979,50.216161,21/11/2018,12:00:00,2018,11,21,12,0,0,29.5425,283.201,10.051
9706,-5.027979,50.216161,21/11/2018,12:10:00,2018,11,21,12,10,0,29.4509,283.421,10.271
9707,-5.027979,50.216161,21/11/2018,12:20:00,2018,11,21,12,20,0,29.4024,283.397,10.247
9708,-5.027979,50.216161,21/11/2018,12:30:00,2018,11,21,12,30,0,29.5919,283.421,10.271
9709,-5.027979,50.216161,21/11/2018,12:40:00,2018,11,21,12,40,0,29.7954,283.421,10.271
9710,-5.027979,50.216161,21/11/2018,12:50:00,2018,11,21,12,50,0,29.85,283.446,10.296
9711,-5.027979,50.216161,21/11/2018,1:00:00,2018,11,21,1,0,0,30.2489,283.299,10.149
9712,-5.027979,50.216161,21/11/2018,1:10:00,2018,11,21,1,10,0,30.7734,283.348,10.198
9713,-5.027979,50.216161,21/11/2018,1:20:00,2018,11,21,1,20,0,30.7904,283.642,10.492
9714,-5.027979,50.216161,21/11/2018,1:30:00,2018,11,21,1,30,0,30.8022,283.642,10.492
9715,-5.027979,50.216161,21/11/2018,1:40:00,2018,11,21,1,40,0,30.9858,283.421,10.271
9716,-5.027979,50.216161,21/11/2018,1:50:00,2018,11,21,1,50,0,31.0676,283.519,10.369
9717,-5.027979,50.216161,21/11/2018,2:00:00,2018,11,21,2,0,0,31.268,283.348,10.198
9718,-5.027979,50.216161,21/11/2018,2:10:00,2018,11,21,2,10,0,31.388,283.813,10.663
9719,-5.027979,50.216161,21/11/2018,2:20:00,2018,11,21,2,20,0,31.4282,283.886,10.736
9720,-5.027979,50.216161,21/11/2018,2:30:00,2018,11,21,2,30,0,31.4757,284.13,10.98
9721,-5.027979,50.216161,21/11/2018,2:40:00,2018,11,21,2,40,0,31.548,284.228,11.078
9722,-5.027979,50.216161,21/11/2018,2:50:00,2018,11,21,2,50,0,31.6205,284.155,11.005
9723,-5.027979,50.216161,21/11/2018,3:00:00,2018,11,21,3,0,0,31.6977,284.35,11.2
9724,-5.027979,50.216161,21/11/2018,3:10:00,2018,11,21,3,10,0,31.7074,284.496,11.346
9725,-5.027979,50.216161,21/11/2018,3:20:00,2018,11,21,3,20,0,31.688,284.35,11.2
9726,-5.027979,50.216161,21/11/2018,3:30:00,2018,11,21,3,30,0,31.4958,284.69,11.54
9727,-5.027979,50.216161,21/11/2018,3:40:00,2018,11,21,3,40,0,31.4469,284.69,11.54
9728,-5.027979,50.216161,21/11/2018,3:50:00,2018,11,21,3,50,0,31.4918,284.787,11.637
9729,-5.027979,50.216161,21/11/2018,4:00:00,2018,11,21,4,0,0,31.4236,284.715,11.565
9730,-5.027979,50.216161,21/11/2018,4:10:00,2018,11,21,4,10,0,31.2677,284.763,11.613
9731,-5.027979,50.216161,21/11/2018,4:20:00,2018,11,21,4,20,0,31.2778,284.666,11.516
9732,-5.027979,50.216161,21/11/2018,4:30:00,2018,11,21,4,30,0,31.4449,284.544,11.394
9733,-5.027979,50.216161,21/11/2018,4:40:00,2018,11,21,4,40,0,31.3559,284.617,11.467
9734,-5.027979,50.216161,21/11/2018,4:50:00,2018,11,21,4,50,0,31.5278,284.617,11.467
9735,-5.027979,50.216161,21/11/2018,5:00:00,2018,11,21,5,0,0,31.4693,284.496,11.346
9736,-5.027979,50.216161,21/11/2018,5:10:00,2018,11,21,5,10,0,31.4849,284.398,11.248
9737,-5.027979,50.216161,21/11/2018,5:20:00,2018,11,21,5,20,0,31.4679,284.569,11.419
9738,-5.027979,50.216161,21/11/2018,5:30:00,2018,11,21,5,30,0,31.5043,284.52,11.37
9739,-5.027979,50.216161,21/11/2018,5:40:00,2018,11,21,5,40,0,31.4489,284.569,11.419
9740,-5.027979,50.216161,21/11/2018,5:50:00,2018,11,21,5,50,0,31.491,284.617,11.467
9741,-5.027979,50.216161,21/11/2018,6:00:00,2018,11,21,6,0,0,31.3589,284.642,11.492
9742,-5.027979,50.216161,21/11/2018,6:10:00,2018,11,21,6,10,0,31.3298,284.69,11.54
9743,-5.027979,50.216161,21/11/2018,6:20:00,2018,11,21,6,20,0,31.2885,284.69,11.54
9744,-5.027979,50.216161,21/11/2018,6:30:00,2018,11,21,6,30,0,31.301,284.666,11.516
9745,-5.027979,50.216161,21/11/2018,6:40:00,2018,11,21,6,40,0,31.3111,284.666,11.516
9746,-5.027979,50.216161,21/11/2018,6:50:00,2018,11,21,6,50,0,31.2894,284.569,11.419
9747,-5.027979,50.216161,21/11/2018,7:00:00,2018,11,21,7,0,0,31.1839,284.569,11.419
9748,-5.027979,50.216161,21/11/2018,7:10:00,2018,11,21,7,10,0,31.0419,284.544,11.394
9749,-5.027979,50.216161,21/11/2018,7:20:00,2018,11,21,7,20,0,30.9898,284.544,11.394
9750,-5.027979,50.216161,21/11/2018,7:30:00,2018,11,21,7,30,0,30.8584,284.52,11.37
9751,-5.027979,50.216161,21/11/2018,7:40:00,2018,11,21,7,40,0,30.7768,284.52,11.37
9752,-5.027979,50.216161,21/11/2018,7:50:00,2018,11,21,7,50,0,30.6968,284.471,11.321
9753,-5.027979,50.216161,21/11/2018,8:00:00,2018,11,21,8,0,0,30.6019,284.374,11.224
9754,-5.027979,50.216161,21/11/2018,8:10:00,2018,11,21,8,10,0,30.4792,284.374,11.224
9755,-5.027979,50.216161,21/11/2018,8:20:00,2018,11,21,8,20,0,30.2591,284.301,11.151
9756,-5.027979,50.216161,21/11/2018,8:30:00,2018,11,21,8,30,0,30.1141,284.203,11.053
9757,-5.027979,50.216161,21/11/2018,8:40:00,2018,11,21,8,40,0,30.0862,284.155,11.005
9758,-5.027979,50.216161,21/11/2018,8:50:00,2018,11,21,8,50,0,30.0124,284.13,10.98
9759,-5.027979,50.216161,21/11/2018,9:00:00,2018,11,21,9,0,0,29.9513,284.057,10.907
9760,-5.027979,50.216161,21/11/2018,9:10:00,2018,11,21,9,10,0,29.8104,284.008,10.858
9761,-5.027979,50.216161,21/11/2018,9:20:00,2018,11,21,9,20,0,29.7669,283.911,10.761
9762,-5.027979,50.216161,21/11/2018,9:30:00,2018,11,21,9,30,0,29.8345,283.862,10.712
9763,-5.027979,50.216161,21/11/2018,9:40:00,2018,11,21,9,40,0,29.8094,283.813,10.663
9764,-5.027979,50.216161,21/11/2018,9:50:00,2018,11,21,9,50,0,29.7859,283.813,10.663
9765,-5.027979,50.216161,21/11/2018,10:00:00,2018,11,21,10,0,0,29.7575,283.74,10.59
9766,-5.027979,50.216161,21/11/2018,10:10:00,2018,11,21,10,10,0,29.716,283.691,10.541
9767,-5.027979,50.216161,21/11/2018,10:20:00,2018,11,21,10,20,0,29.6994,283.666,10.516
9768,-5.027979,50.216161,21/11/2018,10:30:00,2018,11,21,10,30,0,29.6581,283.642,10.492
9769,-5.027979,50.216161,21/11/2018,10:40:00,2018,11,21,10,40,0,29.6335,283.593,10.443
9770,-5.027979,50.216161,21/11/2018,10:50:00,2018,11,21,10,50,0,29.6154,283.519,10.369
9771,-5.027979,50.216161,21/11/2018,11:00:00,2018,11,21,11,0,0,29.6202,283.519,10.369
9772,-5.027979,50.216161,21/11/2018,11:10:00,2018,11,21,11,10,0,29.5694,283.519,10.369
9773,-5.027979,50.216161,21/11/2018,11:20:00,2018,11,21,11,20,0,29.553,283.47,10.32
9774,-5.027979,50.216161,21/11/2018,11:30:00,2018,11,21,11,30,0,29.6917,283.47,10.32
9775,-5.027979,50.216161,21/11/2018,11:40:00,2018,11,21,11,40,0,29.7623,283.446,10.296
9776,-5.027979,50.216161,21/11/2018,11:50:00,2018,11,21,11,50,0,29.7572,283.47,10.32
9777,-5.027979,50.216161,22/11/2018,12:00:00,2018,11,22,12,0,0,29.9467,283.495,10.345
9778,-5.027979,50.216161,22/11/2018,12:10:00,2018,11,22,12,10,0,30.1,283.495,10.345
9779,-5.027979,50.216161,22/11/2018,12:20:00,2018,11,22,12,20,0,30.257,283.495,10.345
9780,-5.027979,50.216161,22/11/2018,12:30:00,2018,11,22,12,30,0,30.2771,283.544,10.394
9781,-5.027979,50.216161,22/11/2018,12:40:00,2018,11,22,12,40,0,30.2465,283.519,10.369
9782,-5.027979,50.216161,22/11/2018,12:50:00,2018,11,22,12,50,0,30.4064,283.544,10.394
9783,-5.027979,50.216161,22/11/2018,1:00:00,2018,11,22,1,0,0,30.4331,283.715,10.565
9784,-5.027979,50.216161,22/11/2018,1:10:00,2018,11,22,1,10,0,30.7888,283.691,10.541
9785,-5.027979,50.216161,22/11/2018,1:20:00,2018,11,22,1,20,0,30.7552,283.568,10.418
9786,-5.027979,50.216161,22/11/2018,1:30:00,2018,11,22,1,30,0,31.1345,283.544,10.394
9787,-5.027979,50.216161,22/11/2018,1:40:00,2018,11,22,1,40,0,31.5812,283.715,10.565
9788,-5.027979,50.216161,22/11/2018,1:50:00,2018,11,22,1,50,0,31.5347,283.568,10.418
9789,-5.027979,50.216161,22/11/2018,2:00:00,2018,11,22,2,0,0,31.4369,283.691,10.541
9790,-5.027979,50.216161,22/11/2018,2:10:00,2018,11,22,2,10,0,31.6379,283.74,10.59
9791,-5.027979,50.216161,22/11/2018,2:20:00,2018,11,22,2,20,0,31.5999,283.911,10.761
9792,-5.027979,50.216161,22/11/2018,2:30:00,2018,11,22,2,30,0,31.6288,284.057,10.907
9793,-5.027979,50.216161,22/11/2018,2:40:00,2018,11,22,2,40,0,31.618,284.179,11.029
9794,-5.027979,50.216161,22/11/2018,2:50:00,2018,11,22,2,50,0,31.7115,284.203,11.053
9795,-5.027979,50.216161,22/11/2018,3:00:00,2018,11,22,3,0,0,31.6434,284.252,11.102
9796,-5.027979,50.216161,22/11/2018,3:10:00,2018,11,22,3,10,0,31.7447,284.228,11.078
9797,-5.027979,50.216161,22/11/2018,3:20:00,2018,11,22,3,20,0,31.8332,284.155,11.005
9798,-5.027979,50.216161,22/11/2018,3:30:00,2018,11,22,3,30,0,31.8137,284.228,11.078
9799,-5.027979,50.216161,22/11/2018,3:40:00,2018,11,22,3,40,0,31.8351,284.155,11.005
9800,-5.027979,50.216161,22/11/2018,3:50:00,2018,11,22,3,50,0,31.8307,284.155,11.005
9801,-5.027979,50.216161,22/11/2018,4:00:00,2018,11,22,4,0,0,31.8338,284.179,11.029
9802,-5.027979,50.216161,22/11/2018,4:10:00,2018,11,22,4,10,0,31.6587,284.325,11.175
9803,-5.027979,50.216161,22/11/2018,4:20:00,2018,11,22,4,20,0,31.6837,284.471,11.321
9804,-5.027979,50.216161,22/11/2018,4:30:00,2018,11,22,4,30,0,31.6441,284.447,11.297
9805,-5.027979,50.216161,22/11/2018,4:40:00,2018,11,22,4,40,0,31.6556,284.496,11.346
9806,-5.027979,50.216161,22/11/2018,4:50:00,2018,11,22,4,50,0,31.666,284.52,11.37
9807,-5.027979,50.216161,22/11/2018,5:00:00,2018,11,22,5,0,0,31.5687,284.398,11.248
9808,-5.027979,50.216161,22/11/2018,5:10:00,2018,11,22,5,10,0,31.6344,284.374,11.224
9809,-5.027979,50.216161,22/11/2018,5:20:00,2018,11,22,5,20,0,31.6545,284.301,11.151
9810,-5.027979,50.216161,22/11/2018,5:30:00,2018,11,22,5,30,0,31.6401,284.301,11.151
9811,-5.027979,50.216161,22/11/2018,5:40:00,2018,11,22,5,40,0,31.6355,284.301,11.151
9812,-5.027979,50.216161,22/11/2018,5:50:00,2018,11,22,5,50,0,31.6124,284.301,11.151
9813,-5.027979,50.216161,22/11/2018,6:00:00,2018,11,22,6,0,0,31.5158,284.277,11.127
9814,-5.027979,50.216161,22/11/2018,6:10:00,2018,11,22,6,10,0,31.4503,284.301,11.151
9815,-5.027979,50.216161,22/11/2018,6:20:00,2018,11,22,6,20,0,31.4434,284.277,11.127
9816,-5.027979,50.216161,22/11/2018,6:30:00,2018,11,22,6,30,0,31.4025,284.252,11.102
9817,-5.027979,50.216161,22/11/2018,6:40:00,2018,11,22,6,40,0,31.3497,284.252,11.102
9818,-5.027979,50.216161,22/11/2018,6:50:00,2018,11,22,6,50,0,31.3599,284.228,11.078
9819,-5.027979,50.216161,22/11/2018,7:00:00,2018,11,22,7,0,0,31.3119,284.179,11.029
9820,-5.027979,50.216161,22/11/2018,7:10:00,2018,11,22,7,10,0,31.3029,284.155,11.005
9821,-5.027979,50.216161,22/11/2018,7:20:00,2018,11,22,7,20,0,31.2413,284.13,10.98
9822,-5.027979,50.216161,22/11/2018,7:30:00,2018,11,22,7,30,0,31.2247,284.106,10.956
9823,-5.027979,50.216161,22/11/2018,7:40:00,2018,11,22,7,40,0,31.2052,284.082,10.932
9824,-5.027979,50.216161,22/11/2018,7:50:00,2018,11,22,7,50,0,31.1504,284.057,10.907
9825,-5.027979,50.216161,22/11/2018,8:00:00,2018,11,22,8,0,0,31.0182,284.057,10.907
9826,-5.027979,50.216161,22/11/2018,8:10:00,2018,11,22,8,10,0,30.8541,283.984,10.834
9827,-5.027979,50.216161,22/11/2018,8:20:00,2018,11,22,8,20,0,30.7819,283.984,10.834
9828,-5.027979,50.216161,22/11/2018,8:30:00,2018,11,22,8,30,0,30.6578,283.96,10.81
9829,-5.027979,50.216161,22/11/2018,8:40:00,2018,11,22,8,40,0,30.5717,283.911,10.761
9830,-5.027979,50.216161,22/11/2018,8:50:00,2018,11,22,8,50,0,30.5537,283.837,10.687
9831,-5.027979,50.216161,22/11/2018,9:00:00,2018,11,22,9,0,0,30.4243,283.715,10.565
9832,-5.027979,50.216161,22/11/2018,9:10:00,2018,11,22,9,10,0,30.4068,283.642,10.492
9833,-5.027979,50.216161,22/11/2018,9:20:00,2018,11,22,9,20,0,30.3623,283.544,10.394
9834,-5.027979,50.216161,22/11/2018,9:30:00,2018,11,22,9,30,0,30.335,283.519,10.369
9835,-5.027979,50.216161,22/11/2018,9:40:00,2018,11,22,9,40,0,30.318,283.446,10.296
9836,-5.027979,50.216161,22/11/2018,9:50:00,2018,11,22,9,50,0,30.3076,283.397,10.247
9837,-5.027979,50.216161,22/11/2018,10:00:00,2018,11,22,10,0,0,30.2319,283.299,10.149
9838,-5.027979,50.216161,22/11/2018,10:10:00,2018,11,22,10,10,0,30.17,283.274,10.124
9839,-5.027979,50.216161,22/11/2018,10:20:00,2018,11,22,10,20,0,30.1865,283.225,10.075
9840,-5.027979,50.216161,22/11/2018,10:30:00,2018,11,22,10,30,0,30.1715,283.201,10.051
9841,-5.027979,50.216161,22/11/2018,10:40:00,2018,11,22,10,40,0,30.1464,283.127,9.977
9842,-5.027979,50.216161,22/11/2018,10:50:00,2018,11,22,10,50,0,30.1113,283.127,9.977
9843,-5.027979,50.216161,22/11/2018,11:00:00,2018,11,22,11,0,0,30.0531,283.078,9.928
9844,-5.027979,50.216161,22/11/2018,11:10:00,2018,11,22,11,10,0,30.0032,283.078,9.928
9845,-5.027979,50.216161,22/11/2018,11:20:00,2018,11,22,11,20,0,29.9533,283.102,9.952
9846,-5.027979,50.216161,22/11/2018,11:30:00,2018,11,22,11,30,0,29.895,283.053,9.903
9847,-5.027979,50.216161,22/11/2018,11:40:00,2018,11,22,11,40,0,29.9074,283.127,9.977
9848,-5.027979,50.216161,22/11/2018,11:50:00,2018,11,22,11,50,0,30.0129,283.151,10.001
9849,-5.027979,50.216161,22/11/2018,12:00:00,2018,11,22,12,0,0,30.0326,283.176,10.026
9850,-5.027979,50.216161,22/11/2018,12:10:00,2018,11,22,12,10,0,30.104,283.25,10.1
9851,-5.027979,50.216161,22/11/2018,12:20:00,2018,11,22,12,20,0,30.2229,283.299,10.149
9852,-5.027979,50.216161,22/11/2018,12:30:00,2018,11,22,12,30,0,30.27,283.397,10.247
9853,-5.027979,50.216161,22/11/2018,12:40:00,2018,11,22,12,40,0,30.5004,283.348,10.198
9854,-5.027979,50.216161,22/11/2018,12:50:00,2018,11,22,12,50,0,30.5831,283.323,10.173
9855,-5.027979,50.216161,22/11/2018,1:00:00,2018,11,22,1,0,0,30.6651,283.323,10.173
9856,-5.027979,50.216161,22/11/2018,1:10:00,2018,11,22,1,10,0,31.0275,283.372,10.222
9857,-5.027979,50.216161,22/11/2018,1:20:00,2018,11,22,1,20,0,31.3463,283.519,10.369
9858,-5.027979,50.216161,22/11/2018,1:30:00,2018,11,22,1,30,0,31.5538,283.593,10.443
9859,-5.027979,50.216161,22/11/2018,1:40:00,2018,11,22,1,40,0,31.6263,283.617,10.467
9860,-5.027979,50.216161,22/11/2018,1:50:00,2018,11,22,1,50,0,31.662,283.593,10.443
9861,-5.027979,50.216161,22/11/2018,2:00:00,2018,11,22,2,0,0,31.822,283.788,10.638
9862,-5.027979,50.216161,22/11/2018,2:10:00,2018,11,22,2,10,0,31.8647,283.862,10.712
9863,-5.027979,50.216161,22/11/2018,2:20:00,2018,11,22,2,20,0,31.8913,283.935,10.785
9864,-5.027979,50.216161,22/11/2018,2:30:00,2018,11,22,2,30,0,31.8841,284.057,10.907
9865,-5.027979,50.216161,22/11/2018,2:40:00,2018,11,22,2,40,0,31.9158,284.082,10.932
9866,-5.027979,50.216161,22/11/2018,2:50:00,2018,11,22,2,50,0,31.8935,284.179,11.029
9867,-5.027979,50.216161,22/11/2018,3:00:00,2018,11,22,3,0,0,31.9064,284.228,11.078
9868,-5.027979,50.216161,22/11/2018,3:10:00,2018,11,22,3,10,0,31.9368,284.13,10.98
9869,-5.027979,50.216161,22/11/2018,3:20:00,2018,11,22,3,20,0,31.9234,284.203,11.053
9870,-5.027979,50.216161,22/11/2018,3:30:00,2018,11,22,3,30,0,31.99,284.228,11.078
9871,-5.027979,50.216161,22/11/2018,3:40:00,2018,11,22,3,40,0,32.0055,284.033,10.883
9872,-5.027979,50.216161,22/11/2018,3:50:00,2018,11,22,3,50,0,32.0034,284.13,10.98
9873,-5.027979,50.216161,22/11/2018,4:00:00,2018,11,22,4,0,0,31.9937,284.082,10.932
9874,-5.027979,50.216161,22/11/2018,4:10:00,2018,11,22,4,10,0,31.9803,284.082,10.932
9875,-5.027979,50.216161,22/11/2018,4:20:00,2018,11,22,4,20,0,31.883,284.13,10.98
9876,-5.027979,50.216161,22/11/2018,4:30:00,2018,11,22,4,30,0,31.7753,284.179,11.029
9877,-5.027979,50.216161,22/11/2018,4:40:00,2018,11,22,4,40,0,31.7698,284.179,11.029
9878,-5.027979,50.216161,22/11/2018,4:50:00,2018,11,22,4,50,0,31.7539,284.179,11.029
9879,-5.027979,50.216161,22/11/2018,5:00:00,2018,11,22,5,0,0,31.6853,284.203,11.053
9880,-5.027979,50.216161,22/11/2018,5:10:00,2018,11,22,5,10,0,31.7707,284.179,11.029
9881,-5.027979,50.216161,22/11/2018,5:20:00,2018,11,22,5,20,0,31.7403,284.082,10.932
9882,-5.027979,50.216161,22/11/2018,5:30:00,2018,11,22,5,30,0,31.7209,284.082,10.932
9883,-5.027979,50.216161,22/11/2018,5:40:00,2018,11,22,5,40,0,31.6819,284.057,10.907
9884,-5.027979,50.216161,22/11/2018,5:50:00,2018,11,22,5,50,0,31.7193,284.057,10.907
9885,-5.027979,50.216161,22/11/2018,6:00:00,2018,11,22,6,0,0,31.6544,284.057,10.907
9886,-5.027979,50.216161,22/11/2018,6:10:00,2018,11,22,6,10,0,31.601,284.082,10.932
9887,-5.027979,50.216161,22/11/2018,6:20:00,2018,11,22,6,20,0,31.548,284.057,10.907
9888,-5.027979,50.216161,22/11/2018,6:30:00,2018,11,22,6,30,0,31.4683,284.057,10.907
9889,-5.027979,50.216161,22/11/2018,6:40:00,2018,11,22,6,40,0,31.4507,284.057,10.907
9890,-5.027979,50.216161,22/11/2018,6:50:00,2018,11,22,6,50,0,31.4341,284.033,10.883
9891,-5.027979,50.216161,22/11/2018,7:00:00,2018,11,22,7,0,0,31.3388,284.033,10.883
9892,-5.027979,50.216161,22/11/2018,7:10:00,2018,11,22,7,10,0,31.3115,284.008,10.858
9893,-5.027979,50.216161,22/11/2018,7:20:00,2018,11,22,7,20,0,31.2749,283.984,10.834
9894,-5.027979,50.216161,22/11/2018,7:30:00,2018,11,22,7,30,0,31.2519,283.96,10.81
9895,-5.027979,50.216161,22/11/2018,7:40:00,2018,11,22,7,40,0,31.1382,283.935,10.785
9896,-5.027979,50.216161,22/11/2018,7:50:00,2018,11,22,7,50,0,31.1013,283.911,10.761
9897,-5.027979,50.216161,22/11/2018,8:00:00,2018,11,22,8,0,0,31.0347,283.886,10.736
9898,-5.027979,50.216161,22/11/2018,8:10:00,2018,11,22,8,10,0,30.9931,283.862,10.712
9899,-5.027979,50.216161,22/11/2018,8:20:00,2018,11,22,8,20,0,30.9567,283.862,10.712
9900,-5.027979,50.216161,22/11/2018,8:30:00,2018,11,22,8,30,0,30.8994,283.837,10.687
9901,-5.027979,50.216161,22/11/2018,8:40:00,2018,11,22,8,40,0,30.8404,283.813,10.663
9902,-5.027979,50.216161,22/11/2018,8:50:00,2018,11,22,8,50,0,30.6981,283.764,10.614
9903,-5.027979,50.216161,22/11/2018,9:00:00,2018,11,22,9,0,0,30.6644,283.74,10.59
9904,-5.027979,50.216161,22/11/2018,9:10:00,2018,11,22,9,10,0,30.5172,283.715,10.565
9905,-5.027979,50.216161,22/11/2018,9:20:00,2018,11,22,9,20,0,30.4158,283.691,10.541
9906,-5.027979,50.216161,22/11/2018,9:30:00,2018,11,22,9,30,0,30.3102,283.642,10.492
9907,-5.027979,50.216161,22/11/2018,9:40:00,2018,11,22,9,40,0,30.1315,283.568,10.418
9908,-5.027979,50.216161,22/11/2018,9:50:00,2018,11,22,9,50,0,30.0813,283.544,10.394
9909,-5.027979,50.216161,22/11/2018,10:00:00,2018,11,22,10,0,0,30.003,283.544,10.394
9910,-5.027979,50.216161,22/11/2018,10:10:00,2018,11,22,10,10,0,29.8921,283.495,10.345
9911,-5.027979,50.216161,22/11/2018,10:20:00,2018,11,22,10,20,0,29.6375,283.47,10.32
9912,-5.027979,50.216161,22/11/2018,10:30:00,2018,11,22,10,30,0,29.3536,283.397,10.247
9913,-5.027979,50.216161,22/11/2018,10:40:00,2018,11,22,10,40,0,29.1767,283.372,10.222
9914,-5.027979,50.216161,22/11/2018,10:50:00,2018,11,22,10,50,0,29.2273,283.348,10.198
9915,-5.027979,50.216161,22/11/2018,11:00:00,2018,11,22,11,0,0,29.3102,283.348,10.198
9916,-5.027979,50.216161,22/11/2018,11:10:00,2018,11,22,11,10,0,29.3276,283.299,10.149
9917,-5.027979,50.216161,22/11/2018,11:20:00,2018,11,22,11,20,0,29.3609,283.274,10.124
9918,-5.027979,50.216161,22/11/2018,11:30:00,2018,11,22,11,30,0,29.355,283.225,10.075
9919,-5.027979,50.216161,22/11/2018,11:40:00,2018,11,22,11,40,0,29.3314,283.201,10.051
9920,-5.027979,50.216161,22/11/2018,11:50:00,2018,11,22,11,50,0,29.3011,283.201,10.051
9921,-5.027979,50.216161,23/11/2018,12:00:00,2018,11,23,12,0,0,29.2601,283.25,10.1
9922,-5.027979,50.216161,23/11/2018,12:10:00,2018,11,23,12,10,0,29.2774,283.25,10.1
9923,-5.027979,50.216161,23/11/2018,12:20:00,2018,11,23,12,20,0,29.3705,283.201,10.051
9924,-5.027979,50.216161,23/11/2018,12:30:00,2018,11,23,12,30,0,29.4884,283.201,10.051
9925,-5.027979,50.216161,23/11/2018,12:40:00,2018,11,23,12,40,0,29.7689,283.201,10.051
9926,-5.027979,50.216161,23/11/2018,12:50:00,2018,11,23,12,50,0,29.8289,283.201,10.051
9927,-5.027979,50.216161,23/11/2018,1:00:00,2018,11,23,1,0,0,29.901,283.201,10.051
9928,-5.027979,50.216161,23/11/2018,1:10:00,2018,11,23,1,10,0,30.0497,283.225,10.075
9929,-5.027979,50.216161,23/11/2018,1:20:00,2018,11,23,1,20,0,30.0147,283.225,10.075
9930,-5.027979,50.216161,23/11/2018,1:30:00,2018,11,23,1,30,0,30.5916,283.299,10.149
9931,-5.027979,50.216161,23/11/2018,1:40:00,2018,11,23,1,40,0,31.0695,283.348,10.198
9932,-5.027979,50.216161,23/11/2018,1:50:00,2018,11,23,1,50,0,31.627,283.299,10.149
